word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
bull-mon,bull-mon,bull-mon,,bull-mon,bull-mon,compound,bull-mon,,bull-mon,corruption_defilement_curse,,a powerful and intimidating creature,,monster;beast,gentle;tame,,1,1,1,BroadcastText,bull-mon:1,27.6931,0.8,False,
burned-out,burned-out,burned-out,,burned-out,burned-out,compound,burned-out,,burned-out,corruption_defilement_curse,,completely exhausted or drained of energy,,exhausted;drained,energized;invigorated,,1,1,1,JournalEncounter,burned-out:1,27.6931,0.9,False,
by-products,by-product,by-products,,by-product,by-product,compound,by-products,,by-products,corruption_defilement_curse,,things that are produced or created as a result of something else,,products;results,benefits;advantages,,1,1,1,JournalEncounter,by-products:1,27.6931,0.9,False,
call--to,call--to,call--to,,call--to,call--to,compound,call--to,,call--to,corruption_defilement_curse,,a summons or invitation to come and join something,,summon;invite,refuse;decline,,1,1,1,JournalEncounter,call--to:1,27.6931,0.8,False,
car-nage,car-nage,car-nage,,car-nage,car-nage,compound,car-nage,,car-nage,corruption_defilement_curse,,a state of complete destruction or chaos,,destruction;chaos,order;harmony,,1,1,1,JournalEncounterSection,car-nage:1,27.6931,0.8,False,
catastro-blast,catastro-blast,catastro-blast,,catastro-blast,catastro-blast,compound,catastro-blast,,catastro-blast,corruption_defilement_curse,,a massive and destructive explosion or blast,,explosion;blast,gentle;peaceful,,1,1,1,JournalEncounterSection,catastro-blast:1,27.6931,0.8,False,
change--it,change--it,change--it,,change--it,change--it,compound,change--it,,change--it,corruption_defilement_curse,,a transformation or alteration of something,,transformation;alteration,stability;unchanged,,1,1,1,BroadcastText,change--it:1,27.6931,0.9,False,
cinder-hot,cinder-hot,cinder-hot,,cinder-hot,cinder-hot,compound,cinder-hot,,cinder-hot,corruption_defilement_curse,,something that is extremely hot or fiery,,hot;fiery,cold;cool,,1,1,1,ItemSparse,cinder-hot:1,27.6931,0.9,False,
circuit-destroying,circuit-destroy,circuit-destroying,,circuit-destroy,circuit-destroy,compound,circuit-destroying,,circuit-destroying,corruption_defilement_curse,,causing destruction of electrical circuits,,defiled;desecrated;tainted,holy;sacred,,1,1,1,ItemSparse,circuit-destroying:1,27.6931,0.9,False,
de-fanged,de-fang,de-fanged,,de-fang,de-fang,compound,de-fanged,,de-fanged,corruption_defilement_curse,,made harmless or less threatening,,tamed;domesticated;harmless,,,1,1,1,ItemSparse,de-fanged:1,27.6931,0.9,False,
deadly-looking,deadly-look,deadly-looking,,deadly-look,deadly-look,compound,deadly-looking,,deadly-looking,corruption_defilement_curse,,appearing deadly or threatening,,deadly;threatening;menacing,,,1,1,1,ItemSparse,deadly-looking:1,27.6931,0.8,False,
death-warmed,death-warm,death-warmed,,death-warm,death-warm,compound,death-warmed,,death-warmed,corruption_defilement_curse,,related to death or corruption,,death;warmth;corrupted,life;healing,,1,1,1,ItemSparse,death-warmed:1,27.6931,0.8,False,
deep-seated,deep-seate,deep-seated,,deep-seate,deep-seate,compound,deep-seated,,deep-seated,corruption_defilement_curse,,having a strong and lasting feeling or opinion,,rooted;firmly-held,superficial;shallow,,1,1,1,ItemSparse,deep-seated:1,27.6931,0.8,False,
demon-twisted,demon-twist,demon-twisted,,demon-twist,demon-twist,compound,demon-twisted,,demon-twisted,corruption_defilement_curse,,twisted by demons,,corrupted;tainted;cursed,,,1,1,1,JournalEncounterSection,demon-twisted:1,27.6931,0.9,False,
dirt-like,dirt-like,dirt-like,,dirt-like,dirt-like,compound,dirt-like,,dirt-like,corruption_defilement_curse,,having a corrupting or defiling quality,,corrupt;defile;curse,,,1,1,1,ItemSparse,dirt-like:1,27.6931,0.8,False,
dream--and,dream--and,dream--and,,dream--and,dream--and,compound,dream--and,,dream--and,corruption_defilement_curse,,a state of being asleep and having vivid mental images,,sleep;imagery;visions,reality;awake,,1,1,1,JournalEncounter,dream--and:1,27.6931,0.8,False,
drool-drenched,drool-drench,drool-drenched,,drool-drench,drool-drench,compound,drool-drenched,,drool-drenched,corruption_defilement_curse,,covered in or dripping with saliva,,saliva;spittle;slaver,dry;clean,,1,1,1,ItemSparse,drool-drenched:1,27.6931,0.7,True,low_confidence
dry-mouthedness,dry-mouthedness,dry-mouthedness,,dry-mouthedness,dry-mouthedness,compound,dry-mouthedness,,dry-mouthedness,corruption_defilement_curse,,a state of having a dry mouth or being thirsty,,thirst;dryness;dehydration,hydration;refreshment,,1,1,1,ItemSparse,dry-mouthedness:1,27.6931,0.4,True,low_confidence
dynamite-laden,dynamite-laden,dynamite-laden,,dynamite-laden,dynamite-laden,compound,dynamite-laden,,dynamite-laden,corruption_defilement_curse,,containing or loaded with dynamite,,dynamite;explosive;dangerous,safe;stable,,1,1,1,JournalEncounterSection,dynamite-laden:1,27.6931,0.1,True,low_confidence
electro-cute,electro-cute,electro-cute,,electro-cute,electro-cute,compound,electro-cute,,electro-cute,corruption_defilement_curse,,to kill or electrocute someone or something,,electrocute;kill;murder,preserve;protect,,1,1,1,ItemSparse,electro-cute:1,27.6931,0.1,True,low_confidence
electro-induced,electro-induc,electro-induced,,electro-induc,electro-induc,compound,electro-induced,,electro-induced,corruption_defilement_curse,,caused or brought about by electrical forces or energy,,electricity;energy;force,natural;organic,,1,1,1,ItemSparse,electro-induced:1,27.6931,0.1,True,low_confidence
eye-wateringly,eye-wateringly,eye-wateringly,,eye-wateringly,eye-wateringly,compound,eye-wateringly,,eye-wateringly,corruption_defilement_curse,,extremely or painfully astringent,,pungently;intensely;overwhelmingly,mildly;gently;pleasantly,,1,1,1,ItemSparse,eye-wateringly:1,27.6931,0.7,True,low_confidence
fel-charged,fel-charg,fel-charged,,fel-charg,fel-charg,compound,fel-charged,,fel-charged,corruption_defilement_curse,,infused or imbued with fel energy or power,,charged;energized;empowered,drained;exhausted;depleted,,1,1,1,JournalEncounterSection,fel-charged:1,27.6931,0.9,False,
fel-cursed,fel-curs,fel-cursed,,fel-curs,fel-curs,compound,fel-cursed,,fel-cursed,corruption_defilement_curse,,cursed or afflicted with fel corruption,,cursed;afflicted;plagued,blessed;protected;sanctified,,1,1,1,ItemSparse,fel-cursed:1,27.6931,0.8,False,
fel-green,fel-green,fel-green,,fel-green,fel-green,compound,fel-green,,fel-green,corruption_defilement_curse,,green or corrupted with fel energy or power,,green;corrupted;tainted,pure;clean;untainted,,1,1,1,BroadcastText,fel-green:1,27.6931,0.8,False,
fel-pocked,fel-pock,fel-pocked,,fel-pock,fel-pock,compound,fel-pocked,,fel-pocked,corruption_defilement_curse,,pockmarked or scarred with fel corruption,,pockmarked;scarred;blemished,smooth;unblemished;untainted,,1,1,1,ItemSparse,fel-pocked:1,27.6931,0.9,False,
fel-saturated,fel-saturate,fel-saturated,,fel-saturate,fel-saturate,compound,fel-saturated,,fel-saturated,corruption_defilement_curse,,saturated or infused with fel energy or power,,saturated;infused;imbued,drained;exhausted;depleted,,1,1,1,ItemSparse,fel-saturated:1,27.6931,0.8,False,
fire-esophagus,fire-esophagu,fire-esophagus,,fire-esophagu,fire-esophagu,compound,fire-esophagus,,fire-esophagus,corruption_defilement_curse,,a part of the digestive system related to fire,,,,,1,1,1,ItemSparse,fire-esophagus:1,27.6931,0.8,False,
flesh-eating,flesh-eat,flesh-eating,,flesh-eat,flesh-eat,compound,flesh-eating,,flesh-eating,corruption_defilement_curse,,eating or consuming flesh,,,,,1,1,1,JournalEncounter,flesh-eating:1,27.6931,0.8,False,
flesh-warping,flesh-warp,flesh-warping,,flesh-warp,flesh-warp,compound,flesh-warping,,flesh-warping,corruption_defilement_curse,,causing or resulting in the warping of flesh,,,,,1,1,1,BroadcastText,flesh-warping:1,27.6931,0.8,False,
foul-tasting,foul-tast,foul-tasting,,foul-tast,foul-tast,compound,foul-tasting,,foul-tasting,corruption_defilement_curse,,having a bad taste,,mushroom;bad,,,1,1,1,ItemSparse,foul-tasting:1,27.6931,0.7,True,low_confidence
gag-worthy,gag-worthy,gag-worthy,,gag-worthy,gag-worthy,compound,gag-worthy,,gag-worthy,corruption_defilement_curse,,so bad or unpleasant that it makes you want to gag,,bad;unpleasant,,,1,1,1,ItemSparse,gag-worthy:1,27.6931,0.8,False,
hang-ogre,hang-ogre,hang-ogre,,hang-ogre,hang-ogre,compound,hang-ogre,,hang-ogre,corruption_defilement_curse,,"to be affected by or influenced by an ogre's presence, often in a negative way",,,,,1,1,1,ItemSparse,hang-ogre:1,27.6931,0.6,True,low_confidence
hard-to-reach,hard-to-reach,hard-to-reach,,hard-to-reach,hard-to-reach,compound,hard-to-reach,,hard-to-reach,corruption_defilement_curse,,"difficult to access or reach, often due to physical or environmental obstacles",,,,,1,1,1,ItemSparse,hard-to-reach:1,27.6931,0.6,True,low_confidence
hastily-crafted,hastily-craft,hastily-crafted,,hastily-craft,hastily-craft,compound,hastily-crafted,,hastily-crafted,corruption_defilement_curse,,"created or made in a hurry, often with little attention to detail or quality",,,,,1,1,1,ItemSparse,hastily-crafted:1,27.6931,0.6,True,low_confidence
he--he,he--he,he--he,,he--he,he--he,compound,he--he,,he--he,corruption_defilement_curse,,"an expression of sadness or regret, often used to convey a sense of loss or longing",,,,,1,1,1,BroadcastText,he--he:1,27.6931,0.6,True,low_confidence
head-first,head-first,head-first,,head-first,head-first,compound,head-first,,head-first,corruption_defilement_curse,,"in a headlong or reckless manner, often without caution or consideration",,,,,1,1,1,JournalEncounterSection,head-first:1,27.6931,0.6,True,low_confidence
head-mounted,head-mount,head-mounted,,head-mount,head-mount,compound,head-mounted,,head-mounted,corruption_defilement_curse,,"mounted or attached to the head, often in a way that is functional or practical",,,,,1,1,1,ItemSparse,head-mounted:1,27.6931,0.6,True,low_confidence
heart-stopping,heart-stopp,heart-stopping,,heart-stopp,heart-stopp,compound,heart-stopping,,heart-stopping,corruption_defilement_curse,,"causing a sudden or intense feeling of fear, shock, or surprise, often in a way that is dramatic or attention-grabbing",,,,,1,1,1,JournalEncounterSection,heart-stopping:1,27.6931,0.6,True,low_confidence
heavily-armored,heavily-armor,heavily-armored,,heavily-armor,heavily-armor,compound,heavily-armored,,heavily-armored,corruption_defilement_curse,,"wearing or equipped with heavy armor, often in a way that is protective or defensive",,,,,1,1,1,JournalEncounterSection,heavily-armored:1,27.6931,0.6,True,low_confidence
heavily-salted,heavily-salt,heavily-salted,,heavily-salt,heavily-salt,compound,heavily-salted,,heavily-salted,corruption_defilement_curse,,"containing or seasoned with a large amount of salt, often in a way that is savory or flavorful",,,,,1,1,1,ItemSparse,heavily-salted:1,27.6931,0.6,True,low_confidence
heavy-bore,heavy-bore,heavy-bore,,heavy-bore,heavy-bore,compound,heavy-bore,,heavy-bore,corruption_defilement_curse,,"having a large or heavy diameter, often in relation to a pipe or tube",,,,,1,1,1,ItemSparse,heavy-bore:1,27.6931,0.6,True,low_confidence
heavy-duty,heavy-duty,heavy-duty,,heavy-duty,heavy-duty,compound,heavy-duty,,heavy-duty,corruption_defilement_curse,,"designed or intended for heavy use or application, often in a way that is robust or durable",,,,,1,1,1,ItemSparse,heavy-duty:1,27.6931,0.6,True,low_confidence
heee-he,heee-he,heee-he,,heee-he,heee-he,compound,heee-he,,heee-he,corruption_defilement_curse,,a sound of laughter or mocking,,,,,1,1,1,ItemSparse,heee-he:1,27.6931,0.5,True,low_confidence
its--corruption,its--corruption,its--corruption,,its--corruption,its--corruption,compound,its--corruption,,its--corruption,corruption_defilement_curse,,referring to the corruption of something or someone,,,,,1,1,1,BroadcastText,its--corruption:1,27.6931,1.0,False,
ken-ken,ken-ken,ken-ken,,ken-ken,ken-ken,compound,ken-ken,,ken-ken,corruption_defilement_curse,,a cursed or evil thing,,cursed;evil;defiled,blessed;holy,,1,1,1,ItemSparse,ken-ken:1,27.6931,0.8,False,
light-infested,light-infest,light-infested,,light-infest,light-infest,compound,light-infested,,light-infested,corruption_defilement_curse,,infected with light,,tainted;corrupted;defiled,,,1,1,1,JournalEncounter,light-infested:1,27.6931,0.8,False,
mana-wraiths,mana-wraith,mana-wraiths,,mana-wraith,mana-wraith,compound,mana-wraiths,,mana-wraiths,corruption_defilement_curse,,ghostly beings that use or consume mana,,undead;malevolent;evil,benign;harmless,,1,1,1,JournalEncounterSection,mana-wraiths:1,27.6931,0.9,False,
mana-wyrms,mana-wyrm,mana-wyrms,,mana-wyrm,mana-wyrm,compound,mana-wyrms,,mana-wyrms,corruption_defilement_curse,,"large, serpent-like creatures that use or consume mana",,undead;malevolent;evil,benign;harmless,,1,1,1,ItemSparse,mana-wyrms:1,27.6931,0.8,False,
mank-dookin,mank-dookin,mank-dookin,,mank-dookin,mank-dookin,compound,mank-dookin,,mank-dookin,corruption_defilement_curse,,a type of corruption or defilement,,defiled;desecrated;tainted,holy;sacred,,1,1,1,ItemSparse,mank-dookin:1,27.6931,0.8,False,
maw-touched,maw-touch,maw-touched,,maw-touch,maw-touch,compound,maw-touched,,maw-touched,corruption_defilement_curse,,tainted by the Maw,,,,,1,1,1,ItemNameDescription,maw-touched:1,27.6931,1.0,False,
mess-terious,mess-teriou,mess-terious,,mess-teriou,mess-teriou,compound,mess-terious,,mess-terious,corruption_defilement_curse,,tainted by chaos or disorder,,,,,1,1,1,ItemSparse,mess-terious:1,27.6931,1.0,False,
nigh-unbearable,nigh-unbearable,nigh-unbearable,,nigh-unbearable,nigh-unbearable,compound,nigh-unbearable,,nigh-unbearable,corruption_defilement_curse,,almost unbearable,,unbearable;family;words,,,1,1,1,ItemSparse,nigh-unbearable:1,27.6931,0.9,False,
non-fully,non-fully,non-fully,,non-fully,non-fully,compound,non-fully,,non-fully,corruption_defilement_curse,,not fully,,fully;family;words,,,1,1,1,JournalEncounterSection,non-fully:1,27.6931,0.4,True,low_confidence
non-functional,non-functional,non-functional,,non-functional,non-functional,compound,non-functional,,non-functional,corruption_defilement_curse,,not functional,,functional;family;words,,,1,1,1,ItemSparse,non-functional:1,27.6931,0.3,True,low_confidence
non-mutated,non-mutate,non-mutated,,non-mutate,non-mutate,compound,non-mutated,,non-mutated,corruption_defilement_curse,,not mutated,,mutated;family;words,,,1,1,1,JournalEncounterSection,non-mutated:1,27.6931,0.6,True,low_confidence
poison-cleansing,poison-cleans,poison-cleansing,,poison-cleans,poison-cleans,compound,poison-cleansing,,poison-cleansing,corruption_defilement_curse,,removing or neutralizing poison,,purification;antidote;detoxification,poisonous;toxic;harmful,,1,1,1,JournalEncounterSection,poison-cleansing:1,27.6931,0.9,False,
re-folded,re-fold,re-folded,,re-fold,re-fold,compound,re-folded,,re-folded,corruption_defilement_curse,,"folded multiple times, often in a way that is difficult to read or understand",,fold;crease;wrinkle,unfolded;smooth,,1,1,1,ItemSparse,re-folded:1,27.6931,0.7,True,low_confidence
re-labeled,re-label,re-labeled,,re-label,re-label,compound,re-labeled,,re-labeled,corruption_defilement_curse,,"given a new label or name, often in a way that is misleading or deceitful",,label;name;identify,unlabeled;unknown,,1,1,1,ItemSparse,re-labeled:1,27.6931,0.6,True,low_confidence
re-purposed,re-purpos,re-purposed,,re-purpos,re-purpos,compound,re-purposed,,re-purposed,corruption_defilement_curse,,"given a new purpose or use, often in a way that is unexpected or unconventional",,purpose;use;function,original;intended,,1,1,1,ItemSparse,re-purposed:1,27.6931,0.8,False,
re-synchronized,re-synchroniz,re-synchronized,,re-synchroniz,re-synchroniz,compound,re-synchronized,,re-synchronized,corruption_defilement_curse,,"made to be in sync or harmony again, often after a period of discord or conflict",,sync;harmony;discord,desynchronized;out of sync,,1,1,1,ItemSparse,re-synchronized:1,27.6931,0.7,True,low_confidence
red-tinged,red-ting,red-tinged,,red-ting,red-ting,compound,red-tinged,,red-tinged,corruption_defilement_curse,,"having a reddish or pinkish color, often due to the presence of certain pigments or dyes",,color;hue;pigment,colorless;white,,1,1,1,JournalEncounter,red-tinged:1,27.6931,0.7,True,low_confidence
result-maloriak-is,result-maloriak-i,result-maloriak-is,,result-maloriak-i,result-maloriak-i,compound,result-maloriak-is,,result-maloriak-is,corruption_defilement_curse,,"the outcome or consequence of something, often in a way that is unexpected or surprising",,result;outcome;consequence,cause;effect,,1,1,1,JournalEncounter,result-maloriak-is:1,27.6931,0.5,True,low_confidence
