word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
eruption,eruption,eruption,,eruption,eruption,lemma_group,eruption;eruptions,eruptions,,corruption_defilement_curse;death_mourning,,a sudden and violent release of energy or force,,destruction;energy;force;plagues;sudden;violent,calm,,103,102,2,JournalEncounter;JournalEncounterSection,eruption:86;eruptions:17,8.4659,0.1,True,low_confidence
guild,guild,guild,,guild,guild,lemma_group,guild,,,family_relationships,,a group of people with a shared interest or activity,,group;organization;team,isolated;lonely;solitary,,103,102,3,BroadcastText;ItemSparse;JournalEncounter,guild:103,10.6444,0.8,False,
receive,receive,receive,,receive,receive,lemma_group,receive;receives,receives,,law_oath_crime;ritual_religion,,to accept or take something from someone,,accept;obtain;take;welcome,,,103,102,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,receive:89;receives:14,12.4998,0.7,True,low_confidence
skinn,skinn,skinn,,skinn,skinn,lemma_group,skinning,skinning,,forge_weapons_armor,,the act of removing the skin from an animal,,butchering;processing,,,103,103,1,ItemSparse,skinning:103,6.6444,0.9,False,
vault,vault,vault,,vault,vault,lemma_group,vault;vaults,vaults,,corruption_defilement_curse;titan_order_machinery,,"a room or structure used to store valuable or important things, often in a secure location",,conceal;hide;room;storage;store;structure,exposed;open,,103,88,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,vault:71;vaults:32,44.2767,0.2,True,low_confidence
whatever,whatever,whatever,,whatever,whatever,lemma_group,whatever,,,nature_druid_emerald,,"something or anything, without specifying what it is",,anything;everything;nothing,clear;defined;specific,,103,103,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,whatever:103,12.6444,0.8,False,
demonic,demonic,demonic,,demonic,demonic,lemma_group,demonic,,,void_old_gods_cosmic_horror,,relating to or characteristic of demons,,devilish;diabolical;infernal,,,102,100,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,demonic:102,14.6347,0.9,False,
devour,devour,devour,,devour,devour,lemma_group,devour;devoured;devours,devoured;devours,,corruption_defilement_curse,,"to eat or consume something, especially in a fierce or ravenous manner",,annihilate;consume;consumed;destroy;destroyed;eat;ravaged,conserves;maintains;preserved;preserves;protected;saved,,102,101,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,devour:59;devoured:30;devours:13,12.0943,0.8,False,
helm,helm,helm,,helm,helm,lemma_group,helm,,,titan_order_machinery,,a device or structure that controls something,,device;mechanism;structure,,,102,102,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,helm:102,14.6347,0.8,False,
linger,linger,linger,,linger,linger,lemma_group,lingering;linger;lingers,lingering;lingers,,corruption_defilement_curse;travel_places,,remaining or continuing to exist in a place or situation,,persists;remains;stays,,,102,99,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,lingering:58;linger:25;lingers:19,12.0775,0.6,True,low_confidence
pet,pet,pet,,pet,pet,lemma_group,pet,,,family_relationships,,an animal kept for companionship or pleasure,,animal;companion;friend,feral;untamed;wild,,102,93,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,pet:102,12.6347,0.9,False,
week,week,week,,week,week,lemma_group,week;weeks,weeks,,travel_places,,"a period of seven days, especially one that is used for planning or scheduling purposes",,day;days;interval;months;period;years,immediate;instantaneous;sudden,,102,88,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,week:95;weeks:7,10.5643,0.7,True,low_confidence
demon,demon,demon,,demon,demon,lemma_group,demons,demons,,void_old_gods_cosmic_horror,,evil spirits or supernatural beings,,beings;entities;spirits,,,101,101,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,demons:101,14.625,0.7,True,low_confidence
gaze,gaze,gaze,,gaze,gaze,lemma_group,gaze,,,emotion_morality,,to look at something with attention or interest,,glance;look;stare,,,101,97,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,gaze:101,14.625,0.6,True,low_confidence
handle,handle,handle,,handle,handle,lemma_group,handle,,,war_conflict,,to manage or deal with something,,cope;deal;manage,avoid;evade;ignore,,101,101,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,handle:101,12.625,0.8,False,
maybe,maybe,maybe,,maybe,maybe,lemma_group,maybe,,,emotion_morality,,"a word used to express uncertainty or doubt, often used in conversation or speech",,conversation;doubt;uncertainty,certainty;confidence,,101,95,2,BroadcastText;ItemSparse,maybe:101,8.625,0.8,False,
prince,prince,prince,,prince,prince,lemma_group,prince,,,nobility_titles_power,,a male member of a royal family or nobility,,male;noble;royal,commoner;peasant,,101,92,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,prince:101,42.625,0.1,True,low_confidence
won't,won't,won't,,won't,won't,lemma_group,won't,,,law_oath_crime,,will not or refuse to do something,,decline;deny;refuse,,,101,101,3,BroadcastText;ItemSparse;JournalEncounterSection,won't:101,10.625,1.0,False,
aura,aura,aura,,aura,aura,lemma_group,aura,,,magic_artifacts_runes,,"a surrounding atmosphere or energy that is perceived as being around a person, place, or thing",,atmosphere;energy;presence,absence;lack;void,,100,88,4,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounterSection,aura:100,12.6151,0.8,False,
leap,leap,leap,,leap,leap,lemma_group,leap;leaping,leaping,,nature_druid_emerald;travel_places,,to jump or move suddenly and quickly,,jump;move;run,remaining;staying,,100,99,3,BroadcastText;ItemSparse;JournalEncounterSection,leap:82;leaping:18,10.4188,0.1,True,low_confidence
mysteriou,mysteriou,mysteriou,,mysteriou,mysteriou,lemma_group,mysterious,mysterious,,magic_artifacts_runes,,difficult to understand or explain because of being strange or unusual,,enigmatic;strange;unusual,clear;obvious;plain,,100,99,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,mysterious:100,12.6151,0.8,False,
share,share,share,,share,share,lemma_group,share;shares,shares,,family_relationships;light_holy,,to give or receive a part of something,,common;give;hold;part;receive;someone,exclusive;private,,100,100,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,share:91;shares:9,12.5218,0.8,False,
speak,speak,speak,,speak,speak,lemma_group,speak;speaks;speaking,speaks;speaking,,emotion_morality;light_holy;ritual_religion,,to express oneself in words or to communicate,,communicate;communicating;expressing;talk;talking;utter,quiet;silence;stillness,,100,100,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,speak:72;speaks:18;speaking:10,12.2905,0.8,False,
study,study,study,,study,study,lemma_group,study;studying;studied;studies,studying;studied;studies,,emotion_morality;trade_crafting,,to examine or investigate something in detail,,analysis;educated;examine;informed;investigate;investigating;investigation;learned;learning;reading;research,disregarding;ignorance;ignorant;ignoring;superstition;unaware;uninformed,,100,100,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,study:46;studying:22;studied:19;studies:13,11.8501,0.8,False,
wave,wave,wave,,wave,wave,lemma_group,waves,waves,,nature_druid_emerald,,"a movement of the sea or a lake, especially one that is caused by wind or an earthquake",,motion;movement;undulation,calmness;flatness;stillness,,100,94,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,waves:100,12.6151,0.8,False,
blow,blow,blow,,blow,blow,lemma_group,blow;blows,blows,,war_conflict,,a sudden movement of air or a strong attack,,air;attack;blast;strike,,,99,98,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,blow:71;blows:28,14.2767,0.8,False,
brawler,brawler,brawler,,brawler,brawler,lemma_group,brawler,,,war_conflict,,a person who fights or engages in physical combat,,boxer;fighter;wrestler,,,99,98,3,ItemSparse;JournalEncounter;JournalEncounterSection,brawler:99,10.6052,1.0,False,
care,care,care,,care,care,lemma_group,care;cares,cares,,emotion_morality;light_holy,,"to feel or show concern for someone or something, especially in a way that is kind or compassionate",,anxieties;anxiety;concern;concerns;worries;worry,disregards;ignores,,99,99,3,BroadcastText;ItemSparse;JournalEncounter,care:93;cares:6,10.5433,0.7,True,low_confidence
council,council,council,,council,council,lemma_group,council,,,nobility_titles_power,,a group of people who are chosen to make decisions or give advice on a particular subject,,assembly;committee;group,individual;personal;private,,99,85,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,council:99,12.6052,0.9,False,
draconic,draconic,draconic,,draconic,draconic,lemma_group,draconic,,,dragons_draconic,,relating to dragons or dragon-like creatures,,drake;wyrm,,,99,99,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,draconic:99,62.6052,0.7,True,low_confidence
ask,ask,ask,,ask,ask,lemma_group,ask;asked;asking;asks,asked;asking;asks,,emotion_morality;family_relationships;law_oath_crime;light_holy,,to request or inquire about something,,demands;inquire;interrogate;query;request;requests;requires,command;demand;denies;order;refuses,,98,96,3,BroadcastText;ItemSparse;JournalEncounter,ask:48;asked:32;asking:12;asks:6,9.8918,0.6,True,low_confidence
dangerou,dangerou,dangerou,,dangerou,dangerou,lemma_group,dangerous,dangerous,,war_conflict,,causing or likely to cause harm or injury,,hazard;risk;threat,safe;secure,,98,98,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,dangerous:98,12.5951,0.8,False,
etch,etch,etch,,etch,etch,lemma_group,etched;etching,etched;etching,,forge_weapons_armor,,marked or inscribed with a design or pattern,,carving;engraved;engraving;inscribed;marked;sculpture,plain;smooth;unadorned,,98,98,2,BroadcastText;ItemSparse,etched:90;etching:8,36.5109,0.7,True,low_confidence
fill,fill,fill,,fill,fill,lemma_group,fills;fill;filling,fills;filling,,trade_crafting,,to fill or make something full of something else,,complete;full;make;occupy;something,,,98,96,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,fills:46;fill:34;filling:18,11.8501,0.3,True,low_confidence
jewelcrafter,jewelcrafter,jewelcrafter,,jewelcrafter,jewelcrafter,lemma_group,jewelcrafters,jewelcrafters,,trade_crafting,,people who craft or work with jewels,,craft;jewels;work,,,98,98,1,ItemSparse,jewelcrafters:98,6.5951,0.9,False,
secret,secret,secret,,secret,secret,lemma_group,secrets,secrets,,family_relationships,,hidden or confidential information,,confidentiality;information;knowledge,,,98,98,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,secrets:98,14.5951,0.4,True,low_confidence
sinister,sinister,sinister,,sinister,sinister,lemma_group,sinister,,,dark_profane,,having or showing a wicked or evil nature,,evil;wicked,,,98,98,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,sinister:98,44.5951,0.5,True,low_confidence
blade,blade,blade,,blade,blade,lemma_group,blades,blades,,forge_weapons_armor,,a sharp-edged cutting tool or weapon with a flat blade,,cutting instrument;tool;weapon,,,97,92,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,blades:97,12.585,0.2,True,low_confidence
creat,creat,creat,,creat,creat,lemma_group,creating,creating,,magic_artifacts_runes,,to bring something into existence or to make something new,,bring;create;make,,,97,97,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,creating:97,12.585,0.0,True,low_confidence
shade,shade,shade,,shade,shade,lemma_group,shade;shades,shades,,forge_weapons_armor;nature_druid_emerald,,a partial or complete absence of light,,darkness;ombres;shadow;shadows;silence;silhouettes,brightness;light;radiance,,97,90,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,shade:67;shades:30,12.2195,0.7,True,low_confidence
wear,wear,wear,,wear,wear,lemma_group,wear;wearing;wears,wearing;wears,,forge_weapons_armor,,"to have something on one's body, especially clothing or a piece of jewelry",,adorn;armor;clothing;don;employs;on;put;put on;uses;utilizes,remove;take off,,97,97,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,wear:52;wearing:33;wears:12,11.9703,0.8,False,
echo,echo,echo,,echo,echo,lemma_group,echo;echoing,echoing,,ancient_ruins_memory;corruption_defilement_curse,,a repeated sound or a memory that is recalled from the past,,reminiscence;resonance;resonate;reverberate;ring,quiet;silent,,96,89,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,echo:67;echoing:29,14.2195,0.6,True,low_confidence
kill,kill,kill,,kill,kill,lemma_group,killing;kills,killing;kills,,war_conflict,,the act of causing the death of someone or something,,death;destruction;harm;slaughter,survives;thrives,,96,92,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,killing:59;kills:37,12.0943,0.8,False,
representative,representative,representative,,representative,representative,lemma_group,representative,,,law_oath_crime,,a person who represents or speaks for others,,delegate;represent;speak,,,96,96,1,ItemSparse,representative:96,6.5747,0.9,False,
soldier,soldier,soldier,,soldier,soldier,lemma_group,soldiers;soldier,soldiers,,war_conflict,,people who are trained to fight in an army or a group of people who are fighting together,,army;battalion;fight;fighter;regiment,civilian;non-combatant;pacifist,,96,96,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,soldiers:69;soldier:27,12.2485,0.9,False,
tentacle,tentacle,tentacle,,tentacle,tentacle,lemma_group,tentacle;tentacles,tentacles,,corruption_defilement_curse;void_old_gods_cosmic_horror,,"long, flexible appendage",,appendage;barbed;limb;problem;tentacled;witches,,,96,86,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,tentacle:52;tentacles:44,9.9703,0.9,False,
vessel,vessel,vessel,,vessel,vessel,lemma_group,vessel;vessels,vessels,,trade_crafting,,a container or vehicle used for carrying or transporting things,,container;conveyance;means of transport;vehicle,empty;unoccupied,,96,96,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,vessel:78;vessels:18,42.3694,0.1,True,low_confidence
alone,alone,alone,,alone,alone,lemma_group,alone,,,emotion_morality,,"without companions or support, often in a way that is isolating or lonely",,companions;support;without,,,95,95,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,alone:95,12.5643,0.3,True,low_confidence
gul'dan,gul'dan,gul'dan,,gul'dan,gul'dan,lemma_group,gul'dan,,,nobility_titles_power,,"a person or title of authority, often with power or influence",,authority;person;title,,,95,78,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,gul'dan:95,12.5643,0.2,True,low_confidence
